audio_file,raw_text,label,speaker_id
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/08b10La.wav,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",1,08
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/08b10Nc.wav,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",6,08
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/08b10Wa.wav,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",0,08
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09a01Ea.wav,Der Lappen liegt auf dem Eisschrank.,2,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09a01Nb.wav,Der Lappen liegt auf dem Eisschrank.,6,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09a02La.wav,Das will sie am Mittwoch abgeben.,1,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09a04Fd.wav,Heute Abend könnte ich es ihm sagen.,4,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09a05Lc.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,1,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09a05Nb.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,6,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09a07Eb.wav,In sieben Stunden wird es soweit sein.,2,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09a07Na.wav,In sieben Stunden wird es soweit sein.,6,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09a07Wd.wav,In sieben Stunden wird es soweit sein.,0,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09b02Na.wav,Sie haben es gerade hoch getragen und jetzt gehen sie wieder runter.,6,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09b03Lb.wav,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,1,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09b03Wb.wav,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,0,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09b10Nd.wav,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",6,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/10a02Ab.wav,Das will sie am Mittwoch abgeben.,3,10
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/10a02Lb.wav,Das will sie am Mittwoch abgeben.,1,10
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/10a02Na.wav,Das will sie am Mittwoch abgeben.,6,10
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/10a04Fd.wav,Heute Abend könnte ich es ihm sagen.,4,10
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/10a04Wb.wav,Heute Abend könnte ich es ihm sagen.,0,10
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/10a05Aa.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,3,10
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/10a05Ld.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,1,10
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/10b01Ea.wav,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",2,10
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/10b01Lb.wav,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",1,10
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/10b02La.wav,Sie haben es gerade hoch getragen und jetzt gehen sie wieder runter.,1,10
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/10b03Tb.wav,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,5,10
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/10b03Wb.wav,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,0,10
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/10b09Ad.wav,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,3,10
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/10b09Wb.wav,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,0,10
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/10b10Fc.wav,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",4,10
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/11a02Ld.wav,Das will sie am Mittwoch abgeben.,1,11
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/11a02Nc.wav,Das will sie am Mittwoch abgeben.,6,11
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/11a05Ad.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,3,11
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/11a05Fc.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,4,11
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/11a05Lc.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,1,11
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/11a05Td.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,5,11
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/11a07Ta.wav,In sieben Stunden wird es soweit sein.,5,11
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/11a07Wc.wav,In sieben Stunden wird es soweit sein.,0,11
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/11b02Ab.wav,Sie haben es gerade hoch getragen und jetzt gehen sie wieder runter.,3,11
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/11b03Wa.wav,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,0,11
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/11b09Ad.wav,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,3,11
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/11b09Fd.wav,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,4,11
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/11b09Ld.wav,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,1,11
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/11b09Na.wav,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,6,11
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/11b09Td.wav,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,5,11
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/11b09Wa.wav,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,0,11
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/11b10Ae.wav,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",3,11
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/11b10Ld.wav,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",1,11
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/12a01Fb.wav,Der Lappen liegt auf dem Eisschrank.,4,12
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/12a01Lb.wav,Der Lappen liegt auf dem Eisschrank.,1,12
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/12a01Wc.wav,Der Lappen liegt auf dem Eisschrank.,0,12
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/12a02Ac.wav,Das will sie am Mittwoch abgeben.,3,12
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/12a02Ec.wav,Das will sie am Mittwoch abgeben.,2,12
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/12a02Wa.wav,Das will sie am Mittwoch abgeben.,0,12
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/12a02Wc.wav,Das will sie am Mittwoch abgeben.,0,12
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/12a04Wc.wav,Heute Abend könnte ich es ihm sagen.,0,12
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/12a05Ab.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,3,12
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/12a05Nd.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,6,12
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/12a07La.wav,In sieben Stunden wird es soweit sein.,1,12
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/12b01Wa.wav,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",0,12
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/12b02Ea.wav,Sie haben es gerade hoch getragen und jetzt gehen sie wieder runter.,2,12
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/12b02Wd.wav,Sie haben es gerade hoch getragen und jetzt gehen sie wieder runter.,0,12
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/12b10Ac.wav,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",3,12
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/12b10Wa.wav,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",0,12
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/13a01Ea.wav,Der Lappen liegt auf dem Eisschrank.,2,13
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/13a01Ec.wav,Der Lappen liegt auf dem Eisschrank.,2,13
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/13a01Lb.wav,Der Lappen liegt auf dem Eisschrank.,1,13
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/13a01Wb.wav,Der Lappen liegt auf dem Eisschrank.,0,13
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/13a02Ad.wav,Das will sie am Mittwoch abgeben.,3,13
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/13a02Ec.wav,Das will sie am Mittwoch abgeben.,2,13
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/13a02Nc.wav,Das will sie am Mittwoch abgeben.,6,13
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/13a02Wa.wav,Das will sie am Mittwoch abgeben.,0,13
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/13a05Aa.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,3,13
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/13a05Ea.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,2,13
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/13a05Lc.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,1,13
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/13a05Wa.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,0,13
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/13b01Ec.wav,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",2,13
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/13b01Nc.wav,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",6,13
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/13b02Nb.wav,Sie haben es gerade hoch getragen und jetzt gehen sie wieder runter.,6,13
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/13b03Ed.wav,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,2,13
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/13b03Fd.wav,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,4,13
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/13b03Lb.wav,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,1,13
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/13b09Ab.wav,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,3,13
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/13b09Ec.wav,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,2,13
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/13b09Na.wav,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,6,13
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/13b10La.wav,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",1,13
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/14a01Aa.wav,Der Lappen liegt auf dem Eisschrank.,3,14
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/14a01Ac.wav,Der Lappen liegt auf dem Eisschrank.,3,14
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/14a01Na.wav,Der Lappen liegt auf dem Eisschrank.,6,14
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/14a01Wc.wav,Der Lappen liegt auf dem Eisschrank.,0,14
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/14a02Wc.wav,Das will sie am Mittwoch abgeben.,0,14
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/14a04Wc.wav,Heute Abend könnte ich es ihm sagen.,0,14
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/14a05Aa.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,3,14
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/14a05Fb.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,4,14
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/14a05Wa.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,0,14
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/14a07Lc.wav,In sieben Stunden wird es soweit sein.,1,14
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/14a07Tc.wav,In sieben Stunden wird es soweit sein.,5,14
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/14b01Eb.wav,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",2,14
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/14b01Na.wav,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",6,14
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/14b03Ta.wav,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,5,14
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/14b03Wb.wav,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,0,14
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/14b09Ac.wav,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,3,14
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/14b09Td.wav,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,5,14
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/14b10Eb.wav,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",2,14
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/14b10Lb.wav,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",1,14
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/14b10Wc.wav,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",0,14
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/03a01Nc.wav,Der Lappen liegt auf dem Eisschrank.,6,03
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/03a02Fc.wav,Das will sie am Mittwoch abgeben.,4,03
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/03a02Nc.wav,Das will sie am Mittwoch abgeben.,6,03
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/03a02Wb.wav,Das will sie am Mittwoch abgeben.,0,03
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/03a04Ad.wav,Heute Abend könnte ich es ihm sagen.,3,03
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/03a04Fd.wav,Heute Abend könnte ich es ihm sagen.,4,03
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/03a04Lc.wav,Heute Abend könnte ich es ihm sagen.,1,03
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/03a04Nc.wav,Heute Abend könnte ich es ihm sagen.,6,03
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/03a04Wc.wav,Heute Abend könnte ich es ihm sagen.,0,03
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/03a05Fc.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,4,03
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/03b01Nb.wav,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",6,03
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/03b02Aa.wav,Sie haben es gerade hoch getragen und jetzt gehen sie wieder runter.,3,03
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/03b02Wb.wav,Sie haben es gerade hoch getragen und jetzt gehen sie wieder runter.,0,03
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/03b03Nb.wav,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,6,03
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/03b10Nc.wav,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",6,03
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/03b10Wc.wav,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",0,03
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/08a01Wc.wav,Der Lappen liegt auf dem Eisschrank.,0,08
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/08a02Ab.wav,Das will sie am Mittwoch abgeben.,3,08
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/08a02Tb.wav,Das will sie am Mittwoch abgeben.,5,08
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/08a04La.wav,Heute Abend könnte ich es ihm sagen.,1,08
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/08a05Nb.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,6,08
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/08a05Ta.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,5,08
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/08a05Wa.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,0,08
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/08a07Fd.wav,In sieben Stunden wird es soweit sein.,4,08
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/08a07Tb.wav,In sieben Stunden wird es soweit sein.,5,08
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/08b01Na.wav,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",6,08
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/08b02Ff.wav,Sie haben es gerade hoch getragen und jetzt gehen sie wieder runter.,4,08
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/08b02Tc.wav,Sie haben es gerade hoch getragen und jetzt gehen sie wieder runter.,5,08
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/08b02Wd.wav,Sie haben es gerade hoch getragen und jetzt gehen sie wieder runter.,0,08
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/08b03Wd.wav,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,0,08
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/08b09Nb.wav,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,6,08
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09a02Eb.wav,Das will sie am Mittwoch abgeben.,2,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09a02Wb.wav,Das will sie am Mittwoch abgeben.,0,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09a04La.wav,Heute Abend könnte ich es ihm sagen.,1,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09a04Wa.wav,Heute Abend könnte ich es ihm sagen.,0,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09a05Ed.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,2,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09a05Tb.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,5,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09a05Wc.wav,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,0,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09a07Wb.wav,In sieben Stunden wird es soweit sein.,0,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09b01Na.wav,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",6,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09b01Wb.wav,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",0,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09b02Wc.wav,Sie haben es gerade hoch getragen und jetzt gehen sie wieder runter.,0,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09b02Wd.wav,Sie haben es gerade hoch getragen und jetzt gehen sie wieder runter.,0,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09b03Ed.wav,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,2,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09b03Ta.wav,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,5,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09b09Wa.wav,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,0,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09b10Aa.wav,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",3,09
/dist_home/suryansh/sharukesh/speech/german/emodb_wavs_16k/09b10Wa.wav,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",0,09
